path	node_id	zone_id	zone_label	status	classes	functions	lines	bytes	sha256
src/mechanist/VisualLightingAuthority.java	M_src_mechanist_VisualLightingAuthority_java	UI_RENDER	UI Render Surfaces	positioned	4	17	272	14663	e0c0ab6f8951ad3910978fa9354f29a655fc22c1228a20d02b2676b17d05b0d0
src/mechanist/WasteNewsprintScavengeAuthority.java	M_src_mechanist_WasteNewsprintScavengeAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	12	133	7984	25cdea6ad7c1531440dfa2dd7672d3fdcc42cf9509fd0e3f476831008af133cc
src/mechanist/WindowsLaunchHealthCheck.java	M_src_mechanist_WindowsLaunchHealthCheck_java	UI_RENDER	UI Render Surfaces	positioned	5	9	149	6691	b7ee91e3a0e97197ab4aecfd6fe7eed9caf7328987aca33244415ba2266bfff2
src/mechanist/WorldCommandRequest.java	M_src_mechanist_WorldCommandRequest_java	UI_RENDER	UI Render Surfaces	positioned	13	45	170	8753	c46b1183ae4b1f5430b727ff99a8addb47165f0e7a85ede6e991b982a27fb0b3
src/mechanist/WorldRuntimeGenerationFramework.java	M_src_mechanist_WorldRuntimeGenerationFramework_java	UI_RENDER	UI Render Surfaces	positioned	34	351	8140	389004	1b1f203cf125c6b153f05890422cdc81fb5063d99009b3dbb50b94cbcf0af055
src/mechanist/WorldSimulationClock.java	M_src_mechanist_WorldSimulationClock_java	UI_INPUT	UI Input Navigation	positioned	4	11	115	5490	8e654386e6e83372d09de23c861a6b06a05c5672b7a5486fe66cb2d4c504b34b
src/mechanist/WorldSimulationFramework.java	M_src_mechanist_WorldSimulationFramework_java	UI_RENDER	UI Render Surfaces	positioned	26	204	1800	132955	fcb8e419c14bac8c60950e3571a61e5ec9154d9795f9b4eadab45bf600497822
src/mechanist/WorldSnapshot.java	M_src_mechanist_WorldSnapshot_java	UI_RENDER	UI Render Surfaces	positioned	6	18	189	9588	19802c60491d459932dfb85a6b226e3dd4aeb2c1882adc0b5c1d64d6aa5ce1b7
src/mechanist/WorldTurnManager.java	M_src_mechanist_WorldTurnManager_java	WORLD_GEN	World Generation Transition	positioned	2	8	74	2800	6826925412f99c8cfb855830177af59146755f8e87fa3b509d7b6a6e0d31be76
src/mechanist/ZoneGenerationContext.java	M_src_mechanist_ZoneGenerationContext_java	UI_RENDER	UI Render Surfaces	positioned	9	18	396	14394	8b64a4070adce478066b0728a2acf74a36acec70456a893cadbc07d85b23d9ed
src/mechanist/ZoneType.java	M_src_mechanist_ZoneType_java	UI_RENDER	UI Render Surfaces	positioned	1	5	67	4979	d1a747bdd8cb608a9967a2eab93adf723d2c975867ec4107af5c255445c3419a
src/mechanist/assets/AssetManager.java	M_src_mechanist_assets_AssetManager_java	UI_RENDER	UI Render Surfaces	positioned	1	31	320	12138	032a0a79e4a08ae5bcba5fd5aec9244d96830139a5bf4156a4b9e01bfcac8215
src/mechanist/assets/AssetMetadata.java	M_src_mechanist_assets_AssetMetadata_java	UI_RENDER	UI Render Surfaces	positioned	1	3	63	2321	57f9dae29d3d29622ed51923ad71105b09ca2dda9ea0efbb34a288f2679ce2dc
src/mechanist/assets/AssetQualityTier.java	M_src_mechanist_assets_AssetQualityTier_java	COMBAT_SIM	Combat Entity Simulation	positioned	2	3	34	1067	a8f926cbb11db76aae3c98a67a66020da7ae75beab8c7ae850c8887a532f77bf
src/mechanist/assets/AssetRegistry.java	M_src_mechanist_assets_AssetRegistry_java	RUNTIME_OPTIONS	Runtime Options	positioned	2	17	233	9555	b3e4fc8e3743a51e6853d26c94cf4e001f1dbf36b3db36a2e2b97f12b09d90ed
src/mechanist/assets/AssetType.java	M_src_mechanist_assets_AssetType_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	3	56	1508	7efb2a24a94c7cee1b7a1046658fca9ad484b93ab4eaf54c265a138e73e96493
src/mechanist/assets/GeneratedAssetPathResolver.java	M_src_mechanist_assets_GeneratedAssetPathResolver_java	UI_RENDER	UI Render Surfaces	positioned	1	6	49	2310	df91b296f408afdb936522db9de6e5023587bc6d74153cb82645d24a7502250b
src/mechanist/assets/GeneratedAssetRuntime.java	M_src_mechanist_assets_GeneratedAssetRuntime_java	UI_RENDER	UI Render Surfaces	positioned	1	21	276	12545	1905a630d2c4e38fc6409b654c3999bd50618f2bfa53360fe5f1c36b5ca594c2
src/mechanist/assets/GraphicsPackage.java	M_src_mechanist_assets_GraphicsPackage_java	UI_RENDER	UI Render Surfaces	positioned	1	1	38	1124	fc5be748b5c293c8cfab8d37f150318053a271f147a6a50a466e049af9d09c09
src/mechanist/assets/GraphicsPackageRegistry.java	M_src_mechanist_assets_GraphicsPackageRegistry_java	UI_RENDER	UI Render Surfaces	positioned	1	9	109	4325	aed0756ac0fe617edc3d6d56e2d552585b97c11320837d5781944582b449ebc0
src/mechanist/assets/SemanticAssetPathAudit.java	M_src_mechanist_assets_SemanticAssetPathAudit_java	UI_RENDER	UI Render Surfaces	positioned	4	21	302	13152	f7a7c52c1a639847d56b78158710edb8c702c7a55a756eaba0f5a8b78d9ec0f4
src/mechanist/assets/SemanticAssetReference.java	M_src_mechanist_assets_SemanticAssetReference_java	COMBAT_SIM	Combat Entity Simulation	positioned	1	2	32	1197	ce00bfd5c8a98e90ce8e637bcfbaab1358f2a458b2d6d3d39bedde1dc7f3795c
src/mechanist/assets/SemanticAssetResolver.java	M_src_mechanist_assets_SemanticAssetResolver_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	15	125	5972	57dc71a06d75ab6956dab55cf768a9b98dfd53262fcf456ef5da21c90f6e55bc
src/mechanist/input/GenericControllerInput.java	M_src_mechanist_input_GenericControllerInput_java	UI_RENDER	UI Render Surfaces	positioned	2	5	43	1607	f22bb210ddefc5e7879287293485d6f00ec0ecc3db2bd94e0f3d3a6db7ad81b4
