path	class	function	start	end	lines	visibility	static	owner_zone	sha256	signature
src/mechanist/TileDataCompilationAuthority.java	Result	roadDescriptor	171	181	11	package	True	world.generation.transition	fa2e35e44eb805f7c9516f52bfc75969299b9abe9b3e4e308bc8cb3f0305289c	static CompiledTileDescriptor roadDescriptor(World w, int x, int y, char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	roadShape	183	209	27	package	True	world.generation.transition	d009f76bee784ca3c03654add9f19672f79e7bd11264c56195098c30dbdee395	static String roadShape(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	roadVariantForShape	211	215	5	package	True	world.generation.transition	9162de3b4f29b065bafded2b0d4b06baa52004e1e2651880534541363e686a9a	static int roadVariantForShape(World w, String shape) {
src/mechanist/TileDataCompilationAuthority.java	Result	mapRoadVariant	217	223	7	package	True	world.generation.transition	e3cd6146d65eacdd8b286c97afee2d4eee3bfc96fdf8787e0b6ab32cbb0771d0	static int mapRoadVariant(World w) {
src/mechanist/TileDataCompilationAuthority.java	Result	roadArtKeyForShape	225	229	5	package	True	ui.input.navigation	51e8ddb0d990912876ac9782a5744072897b2021ff5d2eae87bc34cc45d7e66e	static String roadArtKeyForShape(String shape, int variant) {
src/mechanist/TileDataCompilationAuthority.java	Result	doorDescriptor	231	245	15	package	True	assets.registry.art	d175e55730888d0e7b6c1e9e7fa66cdc40c1217792ce6492e5092728942cbd5e	static CompiledTileDescriptor doorDescriptor(char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	floorDescriptor	247	266	20	package	True	world.generation.transition	6f7425e98a56487f744569c2b06320baa5c97464bd8feafe60716530d10a011e	static CompiledTileDescriptor floorDescriptor(World w, int x, int y, char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	corridorDescriptor	268	305	38	package	True	world.generation.transition	8b722452e1c60a9a9d7f2b8b5f38f53e0260ae438def4cea7d2d16669fee6aa8	static CompiledTileDescriptor corridorDescriptor(World w, int x, int y, char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	nobleCorridorContext	307	316	10	package	True	world.generation.transition	5c644914aadbb1141b8c97e8f59bcd27892078f2bc6a66eb6220df2842d0923e	static boolean nobleCorridorContext(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	isNobleZone	318	320	3	package	True	world.generation.transition	3374927e662f82223c6a93931cdfff32bbe1d81f5ae131ca54531cd96ca15e3f	static boolean isNobleZone(World w) {
src/mechanist/TileDataCompilationAuthority.java	Result	sewerContext	322	328	7	package	True	world.generation.transition	d5927a657f829a8d8e30b52e7be6de8a53d4d45455ea855ad5a72f69d4310993	static boolean sewerContext(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	roomFloorFamily	330	338	9	package	True	world.generation.transition	5973a4c8018074ff3de4fdb47c09d0f93fd7087fbbe70fc64140ec569be8d6fc	static String roomFloorFamily(World w, int x, int y, char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	corridorOrientation	340	347	8	package	True	world.generation.transition	c05120340f7c0342f87aa756d50715b938200aa9aa9fc69d65ff5b65372e9fc5	static String corridorOrientation(World w, int x, int y, char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	corridorLikeSameFamily	349	354	6	package	True	world.generation.transition	1b7f84e2bb38381da568381319a627ca5f4b569751b4a6501fe01337fa1784c8	static boolean corridorLikeSameFamily(World w, int x, int y, char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	roadLane	356	360	5	package	True	world.generation.transition	f585f3502c45e72cf41cf955aea30100cd090256f2ebfae2191f01a4d0fe47e9	static boolean roadLane(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	sidewalk	362	364	3	package	True	world.generation.transition	8d234881e6beda57ba3f4b098e11c24e2c28353934af0a8e609e811ec076772a	static boolean sidewalk(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	roadLike	366	371	6	package	True	world.generation.transition	289a0399369a0def2f6e4381267dafb157a1d59cd2b51f8b5ca6a0cb91840030	static boolean roadLike(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	streetEdge	373	375	3	package	True	world.generation.transition	76f2baa478aebb1e90a02d4df3b058a94d91c094fae02d010e6d661a343a0dd3	static boolean streetEdge(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	sidewalkPromotesToRoad	377	386	10	package	True	world.generation.transition	3d774804ed45483e3d108dba28ac1bbc6dc8d23d447175656568c89ae5518942	static boolean sidewalkPromotesToRoad(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	corridorLike	388	392	5	package	True	world.generation.transition	f823b9567ffa2d0ec7bf8bc57bdf71f13b0f7e018e4e3e41899fae9844955147	static boolean corridorLike(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	deterministicVariant	394	396	3	package	True	assets.registry.art	dd8a8334b6619b25967eec21984cccd8bebb6f98d9b62010eba7e677a75076a7	static int deterministicVariant(int x, int y, String family, int count) {
src/mechanist/TileDataCompilationAuthority.java	Result	seededTileVariant	398	401	4	package	True	runtime.options	55a44ac95df6658dab9c5643dd456037f1cd956606d82d2403185088a44bcdc8	static int seededTileVariant(World w, int x, int y, String family, int count, double scale, int octaves) {
src/mechanist/TileDataCompilationAuthority.java	Result	inferredUnderlayGlyph	403	420	18	package	True	ui.render.surface	bede39f141ba6c4336c25b6a8f57e0703f623d2d5f84ac971c161c86b99a0c6d	static char inferredUnderlayGlyph(World w, int x, int y, char overlayGlyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	explicitUnderlayGlyph	422	441	20	package	True	world.generation.transition	f2ff311c861bbac27997be39c9a07cf76f3db9f2a1ff95a8180dfc5bfdb70658	static Character explicitUnderlayGlyph(World w, int x, int y) {
src/mechanist/TileDataCompilationAuthority.java	Result	isWallGlyph	443	443	1	package	True	combat.entities.simulation	1931e45c58a07224dad4d1c13851ac9abf9ac1add7cbdf738b6b1eab16e4ef42	static boolean isWallGlyph(char ch) { return ch == '#' || ch == '%' || ch == '&' || ch == '^' || ch == '8' || ch == '0'; }
src/mechanist/TileDataCompilationAuthority.java	Result	isDoorGlyph	444	444	1	package	True	combat.entities.simulation	5e5255357a0d7a4dde174fbee9b96bff89a6b8cc0832049d13029f5ac580bdad	static boolean isDoorGlyph(char ch) { return ch == '/' || ch == '|' || ch == 'L' || ch == 'V' || ch == 'X' || ch == 'D'; }
src/mechanist/TileDataCompilationAuthority.java	Result	isFloorGlyph	445	445	1	package	True	combat.entities.simulation	c4bfb3f186b52f8e9badbd06656a782b2fc457e67bc18ad5c2343b73be46a357	static boolean isFloorGlyph(char ch) { return ch == '.' || ch == ',' || ch == '`' || ch == ' '; }
src/mechanist/TileDataCompilationAuthority.java	Result	isCorridorGlyph	446	446	1	package	True	combat.entities.simulation	cc3e853d7d927e1f7705af7ee995d94c2905f34fc9c90cab101da800054d8255	static boolean isCorridorGlyph(char ch) { return ch == '+' || ch == '=' || ch == ':' || ch == '-' || ch == '~'; }
src/mechanist/TileDataCompilationAuthority.java	Result	wallFamilyForGlyph	448	457	10	package	True	assets.registry.art	63c63b58c5fd632705a24e0a75b4f031fa0af2c3e57ff556c25d08e8c86d4422	static String wallFamilyForGlyph(char ch) {
src/mechanist/TileDataCompilationAuthority.java	Result	overlayAliasForGlyph	459	516	58	package	True	ui.render.surface	d24ecdcd3faa3fe3d633ba555101e62112e612da4f9168d3895f046e0fb38d1a	static String overlayAliasForGlyph(char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	semanticTagForGlyph	518	528	11	package	True	assets.registry.art	78b43185cde59953aeeca0c9a60d38d06128ec854735fceee4a20f8ab9c144fc	static String semanticTagForGlyph(char glyph) {
src/mechanist/TileDataCompilationAuthority.java	Result	safe	530	532	3	package	True	assets.registry.art	d36297c96cad0626d8d414c37c67207ad754b8ebef8248ada2349a063607fa24	static String safe(String s) {
src/mechanist/TileDataCompilationAuthority.java	CompiledTileDescriptor	CompiledTileDescriptor	557	582	26	package	False	ui.render.surface	4db5aa9d98fd4e9a7b5be0eb09542869c5495c464a7ec096d85fa17e8676402f	CompiledTileDescriptor(char sourceGlyph, String baseLayer, String family, String shape, int variant, String primaryArtKey, Character underlayGlyph, String underlayArtKey, String overlayArtKey, String semanticTag, boolean isWall, boolean isRoad, boolean isSidewalk, boolean isCorridor, boolean isDoor, boolean isFixture, String composedKey) {
src/mechanist/TileDataCompilationAuthority.java	CompiledTileDescriptor	overlay	584	589	6	package	True	ui.render.surface	b7507ee83808501e192553a36c1ae110dbe3cd66a5ac965f876cba305b8297b9	static CompiledTileDescriptor overlay(char sourceGlyph, char underlayGlyph, String underlayArtKey, String overlayArtKey, String semanticTag, String composedKey) {
src/mechanist/TileDataCompilationAuthority.java	CompiledTileDescriptor	hasOverlay	591	591	1	package	False	ui.render.surface	51a94e0454cd15f1b28a92e40515d9a609c22852818080a3035d8d3cf5a7269e	boolean hasOverlay() { return overlayArtKey != null && underlayArtKey != null; }
src/mechanist/TileDataCompilationAuthority.java	CompiledTileDescriptor	inspectLine	593	602	10	package	False	assets.registry.art	289acabfff48eeba40c6442baa015951bb79a45ebef225dafc8b51c053a95768	String inspectLine() {
src/mechanist/TileImageRegistry.java	TileImageRegistry	clear	30	35	6	package	False	assets.registry.art	960926e8a6ecb94545dd55b2d97e7f2d6ea8a30482529f9c9ca0011c738c1696	void clear() {
src/mechanist/TileImageRegistry.java	TileImageRegistry	isEmpty	37	37	1	package	False	combat.entities.simulation	d0d55a1fb3158edb6d1dc623df0e394aa14d65225c680d0c7646ec7e1f8e388e	boolean isEmpty() { return byGlyph.isEmpty() && byAlias.isEmpty() && bySemantic.isEmpty(); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	glyphCount	38	38	1	package	False	combat.entities.simulation	7b2c7c7bdbc7b6a04679809b2da5b174292de47222cc9337bccc28021fb9440b	int glyphCount() { return byGlyph.size(); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	aliasCount	39	39	1	package	False	combat.entities.simulation	71b864cbe821baf9197d6c8d18a5a34d0023c49938b07a982920a0794d4631e8	int aliasCount() { return byAlias.size(); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	semanticCount	40	40	1	package	False	combat.entities.simulation	9595794dc79ec70b9771b1e1a4d4ce8e0f7a4176d72110afc6c4e3f807941f46	int semanticCount() { return bySemantic.size(); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	loadedCount	41	41	1	package	False	inventory.items.persistence	2667fc8494a8b57d279484d4f19139656ebd4a9e7e2991232d59d90918ed9ee7	int loadedCount() { return byGlyph.size(); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	putGlyph	43	43	1	package	False	assets.registry.art	e26df3ea3a0ab4437d75df2f326fa423a503064905f322b699b79bf32735fcab	void putGlyph(char glyph, BufferedImage image) { if (image != null) byGlyph.put(glyph, image); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	putAlias	45	48	4	package	False	assets.registry.art	f79747b51330d2b05e1c91196f82f8703d11c94d760590ba1360511e23325804	void putAlias(String alias, BufferedImage image) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	putSemantic	50	53	4	package	False	assets.registry.art	4c3998f559cb42196b4a7e2ddb4b29a77403c276d89169a98240691f2f7d6931	void putSemantic(String semanticId, BufferedImage image) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	getGlyph	55	55	1	package	False	combat.entities.simulation	038f497d60efdc6da7fc7dd8a573e442e31982a6b98f7d03842684f7fba8cd30	BufferedImage getGlyph(char glyph) { return byGlyph.get(glyph); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	getAlias	56	56	1	package	False	ui.input.navigation	2cf38f0490c6c9fa52813778c0ecaa041fcb950fb92bd4ee623ed320b35f5998	BufferedImage getAlias(String alias) { String key = normalizeAlias(alias); return key == null ? null : byAlias.get(key); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	getSemantic	57	57	1	package	False	ui.input.navigation	8344fc3d6bbe78fe499ef014c81341ac689a5384a73021355bed589a8c013c85	BufferedImage getSemantic(String semanticId) { String key = normalizeSemanticId(semanticId); return key == null ? null : bySemantic.get(key); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	findGlyph	59	59	1	package	False	runtime.options	0680a75623128d4cec8a67a4901378a87fd6f4307cc00bb10e81e1a90d6eb4b5	Optional<BufferedImage> findGlyph(char glyph) { return Optional.ofNullable(getGlyph(glyph)); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	findAlias	60	60	1	package	False	runtime.options	56bb89e407ed5943af5c92d2b9ad8761b027ed1c36a24e2f46538a2f135e402e	Optional<BufferedImage> findAlias(String alias) { return Optional.ofNullable(getAlias(alias)); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	findSemantic	61	61	1	package	False	runtime.options	c7f8b25ea2ef9566894d0081bb05e37a9b468c6b46993c2fc8c8a1cd71e60835	Optional<BufferedImage> findSemantic(String semanticId) { return Optional.ofNullable(getSemantic(semanticId)); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	hasGlyph	63	63	1	package	False	ui.input.navigation	79efbd2ff64c2c2cabf84463a037b623e86edf875fdc05828089780e8f5aaf64	boolean hasGlyph(char glyph) { return byGlyph.containsKey(glyph); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	hasAlias	64	64	1	package	False	ui.input.navigation	a0ae41979bccd7cef524c684cdbb97033b9236af8431b93a6c3268b3a4aa5539	boolean hasAlias(String alias) { String key = normalizeAlias(alias); return key != null && byAlias.containsKey(key); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	hasSemantic	65	65	1	package	False	ui.input.navigation	b0a5211d6d1443bc3b1e2e39063e05157e7ad6c965e0ddae3ca3a1e35e574c49	boolean hasSemantic(String semanticId) { String key = normalizeSemanticId(semanticId); return key != null && bySemantic.containsKey(key); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	getTile	67	67	1	package	False	combat.entities.simulation	73c830739f90823c96cd8a6938f41c62733607bb5617ef01c33b796e75c8b5b2	BufferedImage getTile(char glyph) { return byGlyph.get(glyph); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	getTile	69	75	7	package	False	assets.registry.art	56c58680c46afaea5e9169f3fb0bf640fe6415346c64d45c9eaa2fb512ccde1d	BufferedImage getTile(String semanticOrAlias, char fallbackGlyph) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	bindGlyphToAlias	77	80	4	package	False	assets.registry.art	24ac382cb67b3e8dbfd0157086154dbaee6fd9e5791b5ddc933903c4e6d52b5a	void bindGlyphToAlias(char glyph, String alias) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	bindGlyphToFirstAvailableAlias	82	88	7	package	False	assets.registry.art	169b11d825725ae78d8e861f0484fb9767d35f96f9c6a7f8c206330683bdeac3	void bindGlyphToFirstAvailableAlias(char glyph, String... aliases) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	bindSemanticToAlias	90	93	4	package	False	assets.registry.art	735995fd2d3eeb76fb2bcdb7f02a0fe74d1d24157b3ac1f6c27dd55d234ff739	void bindSemanticToAlias(String semanticId, String alias) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	bindSemanticToFirstAvailableAlias	95	101	7	package	False	assets.registry.art	8ca0ac5ff684845125927ea9aa77fe2bfcdb5066179c5c6a9eab726e5e7a6bf3	void bindSemanticToFirstAvailableAlias(String semanticId, String... aliases) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	markCorridorArtUsesNorthSouth	103	103	1	package	False	interaction.fixtures.machines	9b9e404e8d0ecaf7a1e958794404938ab16fdcc1b640b62757457b1a95ab0698	void markCorridorArtUsesNorthSouth(char glyph) { northSouthCorridorGlyphs.add(glyph); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	clearCorridorArtOrientationFlags	104	104	1	package	False	assets.registry.art	5a473a04a624493a02ce6939cee9857df1e0349ba3774e6378b20a0f42d7626d	void clearCorridorArtOrientationFlags() { northSouthCorridorGlyphs.clear(); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	corridorArtUsesNorthSouth	105	105	1	package	False	interaction.fixtures.machines	c8a1c0165cde570d8acdf44adebdc32fcd171af957c50ae7c9f0c19a87085fda	boolean corridorArtUsesNorthSouth(char glyph) { return northSouthCorridorGlyphs.contains(glyph); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	glyphView	107	107	1	package	False	combat.entities.simulation	0f2ea6e4f2b8e21f973fb59e1763a29dcf101793eaa315d4b44f05f6442e867d	Map<Character, BufferedImage> glyphView() { return Collections.unmodifiableMap(byGlyph); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	aliasView	108	108	1	package	False	combat.entities.simulation	bdae613c3414c3e139a58502b473e3c21e32a987aa44784311aa2ccb26d4a720	Map<String, BufferedImage> aliasView() { return Collections.unmodifiableMap(byAlias); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	semanticView	109	109	1	package	False	combat.entities.simulation	deb760fccdb71768f4750276baf2d91e62c1fc7315fd786865e3510d938c66e5	Map<String, BufferedImage> semanticView() { return Collections.unmodifiableMap(bySemantic); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	northSouthCorridorGlyphView	110	110	1	package	False	combat.entities.simulation	26ed0efa0792f864aee378cb1c342b41e0901483f802e3262338bbba516cefcd	Set<Character> northSouthCorridorGlyphView() { return Collections.unmodifiableSet(northSouthCorridorGlyphs); }
src/mechanist/TileImageRegistry.java	TileImageRegistry	auditSummary	112	115	4	package	False	world.generation.transition	9affdbbe5b497a7e2a60b915bd52be6e8a7e224990cce452f01200c28934191c	String auditSummary() {
src/mechanist/TileImageRegistry.java	TileImageRegistry	normalizeAlias	117	121	5	private	True	assets.registry.art	91f99b240e1ad50436bbb3c72fc2fadc96034cba299bdda823d2062db25b0c35	private static String normalizeAlias(String alias) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	normalizeSemanticId	123	127	5	private	True	assets.registry.art	899337f5f1b8de62ba6d73c6f2583a2e805565ba13b292eb2fe192438e94c8b5	private static String normalizeSemanticId(String semanticId) {
src/mechanist/TileImageRegistry.java	TileImageRegistry	equals	133	138	6	public	False	assets.registry.art	9ecf2bfb1f2c40f88c03aa9ae2e652c64887db8b80b6a54e61482a12dbd8da75	public boolean equals(Object other) {
src/mechanist/TileInfopediaAuthority.java	Entry	Entry	26	34	9	package	False	world.generation.transition	e5314cea5c97b98e01a01209dd12a00d992a68df863f2d1e76ad8ddf0b5bd586	Entry(String label, String category, Character glyph, String descriptor, String roomUse, String[] aliases, String... lines) {
src/mechanist/TileInfopediaAuthority.java	Entry	primaryAlias	36	36	1	package	False	combat.entities.simulation	6824cafd37bfc3eb1b13c34ac4d2aa9a05e66a572f565606550bfeb81ebd18b1	String primaryAlias() { return aliases.length == 0 ? null : aliases[0]; }
src/mechanist/TileInfopediaAuthority.java	Entry	add	160	163	4	private	True	assets.registry.art	f7c6268f16629780ea57cdfa4114a6bf5b02ce053f4c2be75f6295a0a04f21a5	private static void add(Entry e) {
src/mechanist/TileInfopediaAuthority.java	Entry	variants	165	169	5	private	True	assets.registry.art	0a8e169474b0954d64eea64df22fc4e2c630d0ec6a21676c3b17808fb072d510	private static String[] variants(String prefix, int count) {
src/mechanist/TileInfopediaAuthority.java	Entry	entryLabels	171	182	12	package	True	assets.registry.art	397f967cee48252d28ee65ed5920a26c3e3868c24cbad38046191761f09971aa	static List<String> entryLabels() {
src/mechanist/TileInfopediaAuthority.java	Entry	isHeader	184	184	1	package	True	combat.entities.simulation	c9c0a36574daef4bd9a7c1d497a4be61c195222d5b1f041680e2387a077d6dbe	static boolean isHeader(String label) { return label != null && label.startsWith("-- "); }
src/mechanist/TileInfopediaAuthority.java	Entry	find	186	192	7	package	True	assets.registry.art	4fb091d0308ee49ac14500624bcd585caab0fa34e2aa2b8cce2533ac0a72731d	static Entry find(String label) {
src/mechanist/TileInfopediaAuthority.java	Entry	detailLines	194	213	20	package	True	assets.registry.art	220c7f8783f796767a11ed2441a7b794dba6fca277864f4d2950a474703c6a73	static List<String> detailLines(String label, TileArtSystem art) {
src/mechanist/TileInfopediaAuthority.java	Entry	semanticAliasSummary	216	230	15	package	True	assets.registry.art	dc445bbdcdb79fd9d81999f7df1f4acfd2c490109efe3256d78a7eb55a1b2ecf	static String semanticAliasSummary(Entry e) {
src/mechanist/TileInfopediaAuthority.java	Entry	loadedAliasSummary	232	244	13	package	True	inventory.items.persistence	a7938019ebf81d703edfa70749a4e5e7390be31d2a0ff89f48248650bcd4b6e2	static String loadedAliasSummary(Entry e, TileArtSystem art) {
src/mechanist/TileInfopediaAuthority.java	Entry	printableGlyph	246	249	4	package	True	assets.registry.art	65c892569e664392913b936a1f06449351a2aef0047f6c17acc023c5420d8a3c	static String printableGlyph(char glyph) {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	TileSemanticAssetAuthority	33	33	1	private	False	assets.registry.art	5e376328da998bc3fea26d586725cd22dce68ba701300c5aabe8715c61b07a57	private TileSemanticAssetAuthority() {}
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	assetIdForAlias	35	56	22	package	True	runtime.options	08ee30279dbbaf14cd1cddf2d66323ce01a173a1af07d3230e1e3114f40c7acd	static Optional<String> assetIdForAlias(String alias) {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	assetIdOrMissing	58	60	3	package	True	assets.registry.art	a725aff35ad4e60b96a7e76d4db784a1694daa0a177b50714e61fef5153be8c5	static String assetIdOrMissing(String alias) {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	metadataForAlias	62	64	3	package	True	runtime.options	03d4c4cebdf045a7fc4ba49b956430da45de1a6643c47e73e62120a937af5ca0	static Optional<AssetMetadata> metadataForAlias(String alias) {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	semanticSummaryForAlias	66	73	8	package	True	assets.registry.art	0c1caccc3670708c9983ff193bad5a623d5f738e5d53dd3a13c654efd84f4367	static String semanticSummaryForAlias(String alias) {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	auditAliasMap	75	77	3	package	True	world.generation.transition	a03b6289e7935b362aef8abe04246374d2f0f0e9578582dc0081cdd9c634587f	static Map<String, String> auditAliasMap() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	mappingCount	79	81	3	package	True	assets.registry.art	29fd7a9ab5e523f2d754030a711de32ba3c0dbd8a81c175aedddea177eb4c5a5	static int mappingCount() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bindFloorPanels	83	97	15	private	True	ui.render.surface	84a5e432792a3fb6caff0ff024b5f6ac102c02c8a0d4473dee4bd192f76c18ad	private static void bindFloorPanels() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bindNobleFloors	99	109	11	private	True	assets.registry.art	b310462def058c4d3cc3655abb06abedb5b9c76ec5c78d1d225a21bd909ff4fe	private static void bindNobleFloors() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bindRoads	111	140	30	private	True	world.generation.transition	610b174f9667a1decc5033224eb20ec5f01445d15c68e7e38732fd355e65d375	private static void bindRoads() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bindCorridors	142	157	16	private	True	assets.registry.art	db8f61ea93a2399228ec91b092a947f826c15f32099a0f6ceeede1a062b41527	private static void bindCorridors() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bindWalls	159	183	25	private	True	assets.registry.art	afe0ba873b32985e2df2ea5d8fda82ffd36cf9fb91b17ffae70d50ea3e91b301	private static void bindWalls() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bindDoors	185	192	8	private	True	assets.registry.art	82a705af71e211b87f04e5fe85d74173b71339b4c1cc21cffb2a6bfd12c2107e	private static void bindDoors() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bindFixturesAndOverlays	194	242	49	private	True	ui.render.surface	61c2d8f647d8131a335019dd52fab592568c2f45348533d542172a17cfd05117	private static void bindFixturesAndOverlays() {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	bind	244	247	4	private	True	assets.registry.art	85e244c38da073fbd09fbe4a89f37109baacdbeafb798097bc7a2f2976b302a3	private static void bind(String alias, String assetId) {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	normalizeAlias	249	251	3	private	True	assets.registry.art	a3e7abe6ad4e52d6ecaefe48b63602c855493c7b89d458e53209850652767b34	private static String normalizeAlias(String alias) {
src/mechanist/TileSemanticAssetAuthority.java	TileSemanticAssetAuthority	two	253	255	3	private	True	assets.registry.art	824866486dd71d6b8f53a6297031a1c8cf92238d6dfac399e3a6a277de846803	private static String two(int value) {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	TreeCanvasPanel	43	80	38	public	False	ui.render.surface	cb78af8c2a0915af898d022f9885be84145ed27148e4a9bf6c49c1afcb957fd0	public TreeCanvasPanel(KnowledgeTree tree) {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	setKnowledgeTree	82	88	7	public	False	ui.render.surface	a1629f8bbba1dfbbf538ac4b02b10ca9ed9ae67973b759455aef66dc3058b58b	public void setKnowledgeTree(KnowledgeTree tree) {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	knowledgeTree	90	90	1	public	False	ui.render.surface	362e1c0ce4ca3d2a3df7bc0cdadcefc4c1baf41c0ab054b0f70674143e3542a7	public KnowledgeTree knowledgeTree() { return tree; }
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	selectedNode	92	92	1	public	False	ui.render.surface	1fc6387052344569f72a8904392d04578492ceff6b860a8ab323024bfc18db3a	public KnowledgeNode selectedNode() { return selectedNode; }
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	setSelectionListener	94	94	1	public	False	ui.render.surface	73c2aa66b1fa126a27d1724fbff3053804c3ed8ae036d4c90abb69beedb893f5	public void setSelectionListener(Consumer<KnowledgeNode> selectionListener) { this.selectionListener = selectionListener; }
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	setSelectedNode	96	101	6	public	False	ui.render.surface	b147b624d282f7d2d894d38a3a10a9720f5d70331479bee9a90045b050a322aa	public void setSelectedNode(KnowledgeNode node) {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	resetView	103	107	5	public	False	ui.render.surface	be1fb5948ac655a2b747f031b068fbf8737c5469c69dcad5bffe3296d9b281be	public void resetView() {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	notifySelection	109	111	3	private	False	ui.render.surface	f177efcf0bc3ad996cac98c8227263457f90d243efdc66d076f6855b9d450dec	private void notifySelection(KnowledgeNode node) {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	zoomAt	113	124	12	private	False	ui.render.surface	95302d2dfe5560d9f77b1880bd204e6fc9a367db92abd44efe9fba276d6a2cc3	private void zoomAt(Point mousePoint, double wheelRotation) {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	screenToWorld	126	128	3	private	False	ui.render.surface	405700e0faeb4ab64e4b5cfdfb02572912e33444f3b3e88d2c8b4a6bf2f2ca18	private Point2D screenToWorld(Point p) {
src/mechanist/TreeCanvasPanel.java	TreeCanvasPanel	pickNode	130	137	8	private	False	ui.render.surface	02880617cb83d2554962056ed91d431347f4fd41a4c4a9d2a3dada133de395d3	private KnowledgeNode pickNode(Point screenPoint) {
