asset_id	path	resolution	source_group	source_atlas	row	col	category	content_type	description	descriptor_source	content_tags	brightness	edge_density	visible_ratio
objects_animal_pens_cloning_vats_algae_tank_r05c05	32px/Objects/Animal_pens__cloning_vats__Algae_tank_r05c05_32px.png	32	Objects	Animal_pens__cloning_vats__Algae_tank	5	5	objects			derived	objects,animal,pen,livestock,pens,cloning,vat,biotech,vats,algae,tank,industrial,container,object,prop,set_dressing,color_black,filled,dark,medium_detail	28.54	0.1226	0.9961
objects_barstuff_r01c01	32px/Objects/barstuff_r01c01_32px.png	32	Objects	barstuff	1	1	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	23.56	0.0952	0.9961
objects_barstuff_r01c02	32px/Objects/barstuff_r01c02_32px.png	32	Objects	barstuff	1	2	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	23.96	0.0961	0.9961
objects_barstuff_r01c03	32px/Objects/barstuff_r01c03_32px.png	32	Objects	barstuff	1	3	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	24.03	0.1007	0.9805
objects_barstuff_r01c04	32px/Objects/barstuff_r01c04_32px.png	32	Objects	barstuff	1	4	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	23.4	0.1007	0.9883
objects_barstuff_r01c05	32px/Objects/barstuff_r01c05_32px.png	32	Objects	barstuff	1	5	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	23.9	0.1058	0.9727
objects_barstuff_r02c01	32px/Objects/barstuff_r02c01_32px.png	32	Objects	barstuff	2	1	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	26.76	0.104	0.9961
objects_barstuff_r02c02	32px/Objects/barstuff_r02c02_32px.png	32	Objects	barstuff	2	2	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	27.48	0.1108	0.9961
objects_barstuff_r02c03	32px/Objects/barstuff_r02c03_32px.png	32	Objects	barstuff	2	3	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	26.21	0.1007	0.9805
objects_barstuff_r02c04	32px/Objects/barstuff_r02c04_32px.png	32	Objects	barstuff	2	4	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	25.54	0.1042	0.9883
objects_barstuff_r02c05	32px/Objects/barstuff_r02c05_32px.png	32	Objects	barstuff	2	5	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	24.23	0.1123	0.9727
objects_barstuff_r03c01	32px/Objects/barstuff_r03c01_32px.png	32	Objects	barstuff	3	1	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	26.54	0.1228	0.9922
objects_barstuff_r03c02	32px/Objects/barstuff_r03c02_32px.png	32	Objects	barstuff	3	2	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	26.2	0.116	1.0
objects_barstuff_r03c03	32px/Objects/barstuff_r03c03_32px.png	32	Objects	barstuff	3	3	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	26.77	0.1187	0.9844
objects_barstuff_r03c04	32px/Objects/barstuff_r03c04_32px.png	32	Objects	barstuff	3	4	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	26.48	0.1203	0.9922
objects_barstuff_r03c05	32px/Objects/barstuff_r03c05_32px.png	32	Objects	barstuff	3	5	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	25.19	0.1194	0.9688
objects_barstuff_r04c01	32px/Objects/barstuff_r04c01_32px.png	32	Objects	barstuff	4	1	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	27.64	0.1148	0.9883
objects_barstuff_r04c02	32px/Objects/barstuff_r04c02_32px.png	32	Objects	barstuff	4	2	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	28.02	0.1036	0.9961
objects_barstuff_r04c03	32px/Objects/barstuff_r04c03_32px.png	32	Objects	barstuff	4	3	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	28.7	0.1098	0.9883
objects_barstuff_r04c04	32px/Objects/barstuff_r04c04_32px.png	32	Objects	barstuff	4	4	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	25.07	0.1016	0.9961
objects_barstuff_r04c05	32px/Objects/barstuff_r04c05_32px.png	32	Objects	barstuff	4	5	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	24.74	0.1134	0.9648
objects_barstuff_r05c01	32px/Objects/barstuff_r05c01_32px.png	32	Objects	barstuff	5	1	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_dark_gray,filled,dark,medium_detail	37.54	0.1073	0.9961
objects_barstuff_r05c02	32px/Objects/barstuff_r05c02_32px.png	32	Objects	barstuff	5	2	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	28.94	0.1191	0.9883
objects_barstuff_r05c03	32px/Objects/barstuff_r05c03_32px.png	32	Objects	barstuff	5	3	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_dark_gray,filled,dark,medium_detail	29.51	0.1179	0.9727
objects_barstuff_r05c04	32px/Objects/barstuff_r05c04_32px.png	32	Objects	barstuff	5	4	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_blue,filled,dark,medium_detail	40.47	0.1129	0.9805
objects_barstuff_r05c05	32px/Objects/barstuff_r05c05_32px.png	32	Objects	barstuff	5	5	objects			derived	objects,barstuff,bar,furniture,prop,object,set_dressing,color_black,filled,dark,medium_detail	27.49	0.127	0.9805
objects_children_s_creche_r01c01	32px/Objects/Children's-Creche_r01c01_32px.png	32	Objects	Children's-Creche	1	1	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_dark_gray,filled,dark,medium_detail	30.5	0.1109	0.9883
objects_children_s_creche_r01c02	32px/Objects/Children's-Creche_r01c02_32px.png	32	Objects	Children's-Creche	1	2	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	29.94	0.1093	0.9883
objects_children_s_creche_r01c03	32px/Objects/Children's-Creche_r01c03_32px.png	32	Objects	Children's-Creche	1	3	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	29.98	0.106	0.9922
objects_children_s_creche_r01c04	32px/Objects/Children's-Creche_r01c04_32px.png	32	Objects	Children's-Creche	1	4	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_dark_gray,filled,dark,medium_detail	31.25	0.1039	0.9961
objects_children_s_creche_r01c05	32px/Objects/Children's-Creche_r01c05_32px.png	32	Objects	Children's-Creche	1	5	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	28.38	0.1071	1.0
objects_children_s_creche_r02c01	32px/Objects/Children's-Creche_r02c01_32px.png	32	Objects	Children's-Creche	2	1	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	22.93	0.1087	0.9922
objects_children_s_creche_r02c02	32px/Objects/Children's-Creche_r02c02_32px.png	32	Objects	Children's-Creche	2	2	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	23.05	0.1069	0.9844
objects_children_s_creche_r02c03	32px/Objects/Children's-Creche_r02c03_32px.png	32	Objects	Children's-Creche	2	3	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	23.88	0.1077	0.9961
objects_children_s_creche_r02c04	32px/Objects/Children's-Creche_r02c04_32px.png	32	Objects	Children's-Creche	2	4	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	23.48	0.1073	0.9922
objects_children_s_creche_r02c05	32px/Objects/Children's-Creche_r02c05_32px.png	32	Objects	Children's-Creche	2	5	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	26.25	0.1144	0.9961
objects_children_s_creche_r03c01	32px/Objects/Children's-Creche_r03c01_32px.png	32	Objects	Children's-Creche	3	1	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.66	0.1076	0.9922
objects_children_s_creche_r03c02	32px/Objects/Children's-Creche_r03c02_32px.png	32	Objects	Children's-Creche	3	2	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.07	0.103	0.9844
objects_children_s_creche_r03c03	32px/Objects/Children's-Creche_r03c03_32px.png	32	Objects	Children's-Creche	3	3	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	27.3	0.1066	0.9961
objects_children_s_creche_r03c04	32px/Objects/Children's-Creche_r03c04_32px.png	32	Objects	Children's-Creche	3	4	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	28.69	0.1122	0.9922
objects_children_s_creche_r03c05	32px/Objects/Children's-Creche_r03c05_32px.png	32	Objects	Children's-Creche	3	5	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.42	0.1056	0.9961
objects_children_s_creche_r04c01	32px/Objects/Children's-Creche_r04c01_32px.png	32	Objects	Children's-Creche	4	1	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	24.68	0.0981	0.9883
objects_children_s_creche_r04c02	32px/Objects/Children's-Creche_r04c02_32px.png	32	Objects	Children's-Creche	4	2	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	22.34	0.0972	0.9883
objects_children_s_creche_r04c03	32px/Objects/Children's-Creche_r04c03_32px.png	32	Objects	Children's-Creche	4	3	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	27.59	0.1138	0.9922
objects_children_s_creche_r04c04	32px/Objects/Children's-Creche_r04c04_32px.png	32	Objects	Children's-Creche	4	4	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	23.33	0.0941	0.9961
objects_children_s_creche_r04c05	32px/Objects/Children's-Creche_r04c05_32px.png	32	Objects	Children's-Creche	4	5	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.97	0.0968	1.0
objects_children_s_creche_r05c01	32px/Objects/Children's-Creche_r05c01_32px.png	32	Objects	Children's-Creche	5	1	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.62	0.0889	0.9844
objects_children_s_creche_r05c02	32px/Objects/Children's-Creche_r05c02_32px.png	32	Objects	Children's-Creche	5	2	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.62	0.0941	0.9922
objects_children_s_creche_r05c03	32px/Objects/Children's-Creche_r05c03_32px.png	32	Objects	Children's-Creche	5	3	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.01	0.0944	0.9883
objects_children_s_creche_r05c04	32px/Objects/Children's-Creche_r05c04_32px.png	32	Objects	Children's-Creche	5	4	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	25.31	0.1056	1.0
objects_children_s_creche_r05c05	32px/Objects/Children's-Creche_r05c05_32px.png	32	Objects	Children's-Creche	5	5	objects	civilian_prop	Creche, child-care, and civilian nursery objects.	atlas_rule	objects,children,child,creche,civilian,object,prop,set_dressing,nursery,furniture,color_black,filled,dark,medium_detail	23.64	0.0984	0.9961
objects_decor_r01c01	32px/Objects/DECOR_r01c01_32px.png	32	Objects	DECOR	1	1	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	29.27	0.0653	0.9883
objects_decor_r01c02	32px/Objects/DECOR_r01c02_32px.png	32	Objects	DECOR	1	2	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	31.27	0.064	0.9883
objects_decor_r01c03	32px/Objects/DECOR_r01c03_32px.png	32	Objects	DECOR	1	3	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	27.83	0.0621	0.9805
objects_decor_r01c04	32px/Objects/DECOR_r01c04_32px.png	32	Objects	DECOR	1	4	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	27.27	0.062	0.9961
objects_decor_r01c05	32px/Objects/DECOR_r01c05_32px.png	32	Objects	DECOR	1	5	objects			derived	objects,decor,prop,set_dressing,object,color_dark_gray,filled,dark,medium_detail	28.72	0.081	0.9805
objects_decor_r02c01	32px/Objects/DECOR_r02c01_32px.png	32	Objects	DECOR	2	1	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	30.18	0.0841	0.9961
objects_decor_r02c02	32px/Objects/DECOR_r02c02_32px.png	32	Objects	DECOR	2	2	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	31.23	0.0716	0.9883
objects_decor_r02c03	32px/Objects/DECOR_r02c03_32px.png	32	Objects	DECOR	2	3	objects			derived	objects,decor,prop,set_dressing,object,color_dark_gray,filled,dark,medium_detail	31.35	0.0724	0.9844
objects_decor_r02c04	32px/Objects/DECOR_r02c04_32px.png	32	Objects	DECOR	2	4	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	30.14	0.0666	0.9883
objects_decor_r02c05	32px/Objects/DECOR_r02c05_32px.png	32	Objects	DECOR	2	5	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	27.78	0.0747	0.9883
objects_decor_r03c01	32px/Objects/DECOR_r03c01_32px.png	32	Objects	DECOR	3	1	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	31.16	0.0759	0.9922
objects_decor_r03c02	32px/Objects/DECOR_r03c02_32px.png	32	Objects	DECOR	3	2	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	27.92	0.0681	1.0
objects_decor_r03c03	32px/Objects/DECOR_r03c03_32px.png	32	Objects	DECOR	3	3	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	29.0	0.0588	0.9961
objects_decor_r03c04	32px/Objects/DECOR_r03c04_32px.png	32	Objects	DECOR	3	4	objects			derived	objects,decor,prop,set_dressing,object,color_dark_gray,filled,dark,medium_detail	28.99	0.0641	0.9922
objects_decor_r03c05	32px/Objects/DECOR_r03c05_32px.png	32	Objects	DECOR	3	5	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	30.21	0.0686	0.9844
objects_decor_r04c01	32px/Objects/DECOR_r04c01_32px.png	32	Objects	DECOR	4	1	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	27.92	0.0759	0.9883
objects_decor_r04c02	32px/Objects/DECOR_r04c02_32px.png	32	Objects	DECOR	4	2	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	30.53	0.0748	0.9922
objects_decor_r04c03	32px/Objects/DECOR_r04c03_32px.png	32	Objects	DECOR	4	3	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,low_detail	26.25	0.0542	0.9883
objects_decor_r04c04	32px/Objects/DECOR_r04c04_32px.png	32	Objects	DECOR	4	4	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	26.6	0.0701	0.9961
objects_decor_r04c05	32px/Objects/DECOR_r04c05_32px.png	32	Objects	DECOR	4	5	objects			derived	objects,decor,prop,set_dressing,object,color_dark_gray,filled,dark,medium_detail	27.89	0.0673	0.9883
objects_decor_r05c01	32px/Objects/DECOR_r05c01_32px.png	32	Objects	DECOR	5	1	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	26.11	0.0695	0.9883
objects_decor_r05c02	32px/Objects/DECOR_r05c02_32px.png	32	Objects	DECOR	5	2	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	31.0	0.0728	0.9961
objects_decor_r05c03	32px/Objects/DECOR_r05c03_32px.png	32	Objects	DECOR	5	3	objects			derived	objects,decor,prop,set_dressing,object,color_dark_gray,filled,dark,medium_detail	30.4	0.0806	0.9961
objects_decor_r05c04	32px/Objects/DECOR_r05c04_32px.png	32	Objects	DECOR	5	4	objects			derived	objects,decor,prop,set_dressing,object,color_red,filled,dark,medium_detail	30.8	0.0729	0.9922
objects_decor_r05c05	32px/Objects/DECOR_r05c05_32px.png	32	Objects	DECOR	5	5	objects			derived	objects,decor,prop,set_dressing,object,color_black,filled,dark,medium_detail	27.0	0.0765	0.9922
objects_domestic_r01c01	32px/Objects/Domestic_r01c01_32px.png	32	Objects	Domestic	1	1	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	52.9	0.0671	1.0
objects_domestic_r01c02	32px/Objects/Domestic_r01c02_32px.png	32	Objects	Domestic	1	2	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	41.69	0.0612	0.9961
objects_domestic_r01c03	32px/Objects/Domestic_r01c03_32px.png	32	Objects	Domestic	1	3	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	41.53	0.0664	0.9961
objects_domestic_r01c04	32px/Objects/Domestic_r01c04_32px.png	32	Objects	Domestic	1	4	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_mixed,filled,dark,medium_detail	54.13	0.078	1.0
objects_domestic_r01c05	32px/Objects/Domestic_r01c05_32px.png	32	Objects	Domestic	1	5	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	47.13	0.0718	1.0
objects_domestic_r02c01	32px/Objects/Domestic_r02c01_32px.png	32	Objects	Domestic	2	1	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	38.5	0.0734	1.0
objects_domestic_r02c02	32px/Objects/Domestic_r02c02_32px.png	32	Objects	Domestic	2	2	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	38.63	0.0651	0.9961
objects_domestic_r02c03	32px/Objects/Domestic_r02c03_32px.png	32	Objects	Domestic	2	3	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	39.62	0.065	0.9961
objects_domestic_r02c04	32px/Objects/Domestic_r02c04_32px.png	32	Objects	Domestic	2	4	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	38.68	0.0784	1.0
objects_domestic_r02c05	32px/Objects/Domestic_r02c05_32px.png	32	Objects	Domestic	2	5	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	41.13	0.0921	0.9961
objects_domestic_r03c01	32px/Objects/Domestic_r03c01_32px.png	32	Objects	Domestic	3	1	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,mid_value,medium_detail	59.95	0.0872	0.9805
objects_domestic_r03c02	32px/Objects/Domestic_r03c02_32px.png	32	Objects	Domestic	3	2	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	41.08	0.0697	0.9766
objects_domestic_r03c03	32px/Objects/Domestic_r03c03_32px.png	32	Objects	Domestic	3	3	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,mid_value,medium_detail	60.29	0.0937	0.9766
objects_domestic_r03c04	32px/Objects/Domestic_r03c04_32px.png	32	Objects	Domestic	3	4	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	35.02	0.0678	0.9805
objects_domestic_r03c05	32px/Objects/Domestic_r03c05_32px.png	32	Objects	Domestic	3	5	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	39.88	0.0782	0.9844
objects_domestic_r04c01	32px/Objects/Domestic_r04c01_32px.png	32	Objects	Domestic	4	1	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	41.71	0.1003	0.9766
objects_domestic_r04c02	32px/Objects/Domestic_r04c02_32px.png	32	Objects	Domestic	4	2	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	33.5	0.0871	0.9805
objects_domestic_r04c03	32px/Objects/Domestic_r04c03_32px.png	32	Objects	Domestic	4	3	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	40.42	0.0974	0.9805
objects_domestic_r04c04	32px/Objects/Domestic_r04c04_32px.png	32	Objects	Domestic	4	4	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	33.4	0.0833	0.9766
objects_domestic_r04c05	32px/Objects/Domestic_r04c05_32px.png	32	Objects	Domestic	4	5	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	36.59	0.0923	0.9727
objects_domestic_r05c01	32px/Objects/Domestic_r05c01_32px.png	32	Objects	Domestic	5	1	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	39.53	0.0712	1.0
objects_domestic_r05c02	32px/Objects/Domestic_r05c02_32px.png	32	Objects	Domestic	5	2	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	38.58	0.0729	0.9961
objects_domestic_r05c03	32px/Objects/Domestic_r05c03_32px.png	32	Objects	Domestic	5	3	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_red,filled,dark,medium_detail	34.59	0.0742	0.9961
objects_domestic_r05c04	32px/Objects/Domestic_r05c04_32px.png	32	Objects	Domestic	5	4	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_dark_gray,filled,dark,medium_detail	40.8	0.0753	1.0
objects_domestic_r05c05	32px/Objects/Domestic_r05c05_32px.png	32	Objects	Domestic	5	5	objects			derived	objects,domestic,furniture,civilian,object,prop,set_dressing,color_red,filled,dark,medium_detail	36.82	0.084	0.9961
objects_fakelostrelics_r01c01	32px/Objects/FakeLostRelics_r01c01_32px.png	32	Objects	FakeLostRelics	1	1	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_mixed,filled,dark,medium_detail	41.69	0.1107	0.9727
objects_fakelostrelics_r01c02	32px/Objects/FakeLostRelics_r01c02_32px.png	32	Objects	FakeLostRelics	1	2	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_mixed,filled,dark,medium_detail	51.33	0.1281	0.9922
objects_fakelostrelics_r01c03	32px/Objects/FakeLostRelics_r01c03_32px.png	32	Objects	FakeLostRelics	1	3	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_mixed,filled,mid_value,medium_detail	56.09	0.1228	0.9805
objects_fakelostrelics_r01c04	32px/Objects/FakeLostRelics_r01c04_32px.png	32	Objects	FakeLostRelics	1	4	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_mixed,filled,mid_value,medium_detail	55.07	0.1305	0.9922
objects_fakelostrelics_r01c05	32px/Objects/FakeLostRelics_r01c05_32px.png	32	Objects	FakeLostRelics	1	5	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_red,filled,mid_value,medium_detail	55.54	0.1238	0.9844
objects_fakelostrelics_r02c01	32px/Objects/FakeLostRelics_r02c01_32px.png	32	Objects	FakeLostRelics	2	1	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_black,filled,dark,medium_detail	22.5	0.0785	0.9766
objects_fakelostrelics_r02c02	32px/Objects/FakeLostRelics_r02c02_32px.png	32	Objects	FakeLostRelics	2	2	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_mixed,filled,mid_value,medium_detail	55.38	0.1306	0.9961
objects_fakelostrelics_r02c03	32px/Objects/FakeLostRelics_r02c03_32px.png	32	Objects	FakeLostRelics	2	3	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_mixed,filled,mid_value,medium_detail	56.04	0.1409	0.9766
objects_fakelostrelics_r02c04	32px/Objects/FakeLostRelics_r02c04_32px.png	32	Objects	FakeLostRelics	2	4	objects	relic	Relics, artifacts, ceremonial objects, and display pieces.	atlas_rule	objects,fakelostrelics,object,prop,set_dressing,relic,artifact,valuable,display_object,color_mixed,filled,dark,medium_detail	54.74	0.1357	0.9883
